P11150 	1
O70280 	1
Q96DU3 	1
O01949 	1
Q63415 	1
P0DPU8 	1
Q64385 	1
Q9GZX6 	1
Q9NYY1 	1
P21128 	1
Q96F46 	1
Q9PVW8 	1
P58912 	1
P04706 	1
Q9Y240 	1
P31608 	1
Q86T13 	1
Q9Y5U5 	1
P28319 	1
P04062 	1
P14384 	1
P01033 	1
P22864 	1
Q9MYV1 	1
P11215 	1
P0DPU7 	1
P83958 	1
Q8NC67 	1
G5ED35 	1
P27613 	1
P0CX77 	1
Q9UKY0 	1
P91745 	1
Q01638 	1
P08091 	1
P35053 	1
Q6WN34 	1
Q1HAY7 	1
P19324 	1
Q9UHF4 	1
Q5XM24 	1
P20757 	1
Q6RG02 	1
A0A2I6QB00 	1
P82143 	1
Q06K61 	1
P20068 	1
Q76FB0 	1
D3GDK4 	1
P33767 	1
Q10ST8 	1
Q9NRM6 	1
Q9VMD9 	1
P15261 	1
P34951 	1
E0D877 	1
P02702 	1
P67788 	1
P26842 	1
Q6ASY2 	1
P11654 	1
Q9TVX3 	1
P31420 	1
P91629 	1
Q9HBE5 	1
P10257 	1
Q62867 	1
Q8H8C7 	1
Q9N4D8 	1
P20333 	1
O14791 	1
Q27309 	1
P14448 	1
O62680 	1
P83472 	1
Q9GU69 	1
P53616 	1
P21828 	1
Q27967 	1
P32478 	1
Q15465 	1
P30438 	1
Q39688 	1
P81623 	1
Q556R7 	1
O54861 	1
P0DQB8 	1
O35310 	1
Q99519 	1
C0H9B6 	1
B4FZ87 	1
P25068 	1
P19069 	1
P18709 	1
O76537 	1
B0XT72 	1
P85261 	1
P43174 	1
Q94K85 	1
Q9H1M4 	1
P16112 	1
P00533 	1
P01364 	1
Q90ZY0 	1
Q12546 	1
P61312 	1
P20797 	1
Q39649 	1
P23389 	1
O61668 	1
P33577 	1
Q99935 	1
I6S7G5 	1
P81058 	1
P42579 	1
Q96HF1 	1
Q9JMI7 	1
P86798 	1
P69241 	1
P60153 	1
P02779 	1
P13917 	1
Q00802 	1
O14625 	1
Q25588 	1
P07204 	1
P86009 	1
Q02795 	1
P08069 	1
P07981 	1
Q7M4T0 	1
Q8N6C8 	1
Q8WPJ2 	1
A6XMY0 	1
P01068 	1
P0DUS5 	1
Q13231 	1
P10562 	1
P0C8G6 	1
Q16552 	1
P10493 	1
P83869 	1
Q7Z5L0 	1
Q08334 	1
P01139 	1
Q10NX8 	1
Q8T0Y7 	1
Q94733 	1
P05067 	1
P42660 	1
Q06KA5 	1
Q7SZI7 	1
P00651 	1
Q8T1G4 	1
Q86IV5 	1
P54803 	1
Q55GS3 	1
P11438 	1
P56829 	1
Q9U943 	1
P0DUT6 	1
Q968Z6 	1
P45590 	1
A0A0D1DWQ2 	1
P13671 	1
P00760 	1
P02809 	1
O75462 	1
P50895 	1
Q6QD51 	1
P0DKU2 	1
P32803 	1
Q875I9 	1
Q9NRC9 	1
Q7KRU8 	1
P21570 	1
O75711 	1
Q3UN54 	1
P43307 	1
Q96KN2 	1
Q8JFY4 	1
Q14773 	1
O43291 	1
P40967 	1
Q8NAC3 	1
Q5FWE3 	1
P80513 	1
P04196 	1
Q84ZX5 	1
Q95NJ8 	1
Q9NZV1 	1
P55057 	1
B0FHH8 	1
P08603 	1
P09470 	1
P24807 	1
P0CS93 	1
Q13445 	1
P53366 	1
P16382 	1
P11590 	1
P18181 	1
P04844 	1
Q13007 	1
Q86YL7 	1
Q6XE38 	1
O95633 	1
Q14210 	1
Q27908 	1
Q02126 	1
Q9NQ34 	1
P18684 	1
Q00657 	1
Q9R1T7 	1
P21814 	1
Q09140 	1
P23577 	1
P21581 	1
P15247 	1
Q8BPM6 	1
Q9VG55 	1
Q96BY9 	1
P0C8E7 	1
Q8RUW5 	1
P34115 	1
Q15582 	1
P79073 	1
K9N4Q4 	1
Q4W1I9 	1
P01070 	1
Q42656 	1
P02743 	1
G4V4F9 	1
O35806 	1
Q95P90 	1
P17690 	1
P13204 	1
P55899 	1
P0C8E8 	1
A0A0F7YYX3 	1
O95813 	1
Q653V7 	1
P01888 	1
D7UQ40 	1
O14773 	1
P20462 	1
P56201 	1
Q9BZW8 	1
Q9Y4X3 	1
P05560 	1
P55058 	1
Q09131 	1
Q5MJP5 	1
P17164 	1
P80370 	1
Q9BX59 	1
P20656 	1
M1MR49 	1
P14555 	1
P26780 	1
P23515 	1
Q25255 	1
P10968 	1
Q07092 	1
P07359 	1
P02760 	1
P61916 	1
Q9UBP4 	1
O59896 	1
Q9P0V8 	1
P0C1X6 	1
P24817 	1
O43852 	1
B3STN5 	1
P16636 	1
Q8GT41 	1
Q4V4I9 	1
Q6IWZ0 	1
Q9JI59 	1
P27654 	1
Q96DR8 	1
C0HLA0 	1
Q6UWV2 	1
Q9UK23 	1
P10124 	1
P18761 	1
Q9BWV1 	1
P28825 	1
P55203 	1
P80686 	1
Q8L5J1 	1
P08833 	1
Q10E50 	1
P09586 	1
Q0P569 	1
P05164 	1
Q27085 	1
P23631 	1
Q589G4 	1
B9A8D7 	1
P29026 	1
P01579 	1
Q3C258 	1
P31836 	1
P0DPV0 	1
Q9TT95 	1
P98066 	1
A1XCI9 	1
F1N5C8 	1
P18892 	1
Q8TC27 	1
Q6GU94 	1
P54900 	1
Q01460 	1
Q9UIK5 	1
P07439 	1
Q9ZT64 	1
Q9NTU7 	1
Q9NR61 	1
Q5UCC4 	1
P07712 	1
P42098 	1
Q59XX2 	1
A0A1S3PBB7 	1
Q86Y34 	1
P56202 	1
Q8I7X1 	1
P02701 	1
Q07654 	1
Q9GQV7 	1
P51654 	1
Q5B428 	1
B1P0S1 	1
Q6UWL6 	1
Q9Y2E5 	1
Q5PP12 	1
Q7Z0T3 	1
Q27972 	1
Q84UV8 	1
Q9NR16 	1
Q969J5 	1
P81054 	1
Q99944 	1
P45561 	1
Q17058 	1
Q4WZ11 	1
Q9GL30 	1
P0DL40 	1
Q8S2W4 	1
P07994 	1
G4ZHR2 	1
Q42502 	1
O18330 	1
Q9U572 	1
Q9BX93 	1
Q8J0D2 	1
P28335 	1
Q96LA5 	1
Q92154 	1
Q76FP5 	1
P80961 	1
P07727 	1
Q05091 	1
P47178 	1
O08795 	1
P29459 	1
Q01528 	1
Q95JC9 	1
P02763 	1
Q05359 	1
P19425 	1
