Q3UN54 	1
P43307 	1
Q96KN2 	1
Q8JFY4 	1
Q14773 	1
O43291 	1
P40967 	1
Q8NAC3 	1
Q5FWE3 	1
P80513 	1
P04196 	1
Q84ZX5 	1
Q95NJ8 	1
Q9NZV1 	1
P55057 	1
B0FHH8 	1
P08603 	1
P09470 	1
P24807 	1
P0CS93 	1
Q13445 	1
P53366 	1
P16382 	1
P11590 	1
P18181 	1
P04844 	1
Q13007 	1
Q86YL7 	1
Q6XE38 	1
O95633 	1
Q14210 	1
Q27908 	1
Q02126 	1
Q9NQ34 	1
P18684 	1
Q00657 	1
Q9R1T7 	1
P21814 	1
Q09140 	1
P23577 	1
P21581 	1
P15247 	1
Q8BPM6 	1
Q9VG55 	1
Q96BY9 	1
P0C8E7 	1
Q8RUW5 	1
P34115 	1
Q15582 	1
P79073 	1
K9N4Q4 	1
Q4W1I9 	1
P01070 	1
Q42656 	1
P02743 	1
G4V4F9 	1
O35806 	1
Q95P90 	1
P17690 	1
P13204 	1
P55899 	1
P0C8E8 	1
A0A0F7YYX3 	1
O95813 	1
Q653V7 	1
P01888 	1
D7UQ40 	1
O14773 	1
P20462 	1
P56201 	1
Q9BZW8 	1
Q9Y4X3 	1
P05560 	1
P55058 	1
Q09131 	1
Q5MJP5 	1
P17164 	1
P80370 	1
Q9BX59 	1
P20656 	1
M1MR49 	1
P14555 	1
P26780 	1
P23515 	1
Q25255 	1
P10968 	1
Q07092 	1
P07359 	1
P02760 	1
P61916 	1
Q9UBP4 	1
O59896 	1
Q9P0V8 	1
P0C1X6 	1
P24817 	1
O43852 	1
B3STN5 	1
P16636 	1
Q8GT41 	1
Q4V4I9 	1
Q6IWZ0 	1
Q9JI59 	1
P27654 	1
Q96DR8 	1
C0HLA0 	1
Q6UWV2 	1
Q9UK23 	1
P10124 	1
P18761 	1
Q9BWV1 	1
P28825 	1
P55203 	1
P80686 	1
Q8L5J1 	1
P08833 	1
Q10E50 	1
P09586 	1
Q0P569 	1
P05164 	1
Q27085 	1
P23631 	1
Q589G4 	1
B9A8D7 	1
P29026 	1
P01579 	1
Q3C258 	1
P31836 	1
P0DPV0 	1
Q9TT95 	1
P98066 	1
A1XCI9 	1
F1N5C8 	1
P18892 	1
Q8TC27 	1
Q6GU94 	1
P54900 	1
Q01460 	1
Q9UIK5 	1
P07439 	1
Q9ZT64 	1
Q9NTU7 	1
Q9NR61 	1
Q5UCC4 	1
P07712 	1
P42098 	1
Q59XX2 	1
A0A1S3PBB7 	1
Q86Y34 	1
P56202 	1
Q8I7X1 	1
P02701 	1
Q07654 	1
Q9GQV7 	1
P51654 	1
Q5B428 	1
B1P0S1 	1
Q6UWL6 	1
Q9Y2E5 	1
Q5PP12 	1
Q7Z0T3 	1
Q27972 	1
Q84UV8 	1
Q9NR16 	1
Q969J5 	1
P81054 	1
Q99944 	1
P45561 	1
Q17058 	1
Q4WZ11 	1
Q9GL30 	1
P0DL40 	1
Q8S2W4 	1
P07994 	1
G4ZHR2 	1
Q42502 	1
O18330 	1
