O62644 	1
P85841 	1
Q6UXB8 	1
Q8LG54 	1
P06205 	1
Q8T4J9 	1
Q9LRC8 	1
Q8T9R8 	1
Q945U0 	1
A0A0R4I951 	1
P13612 	1
P13686 	1
Q9H9K5 	1
Q14392 	1
O55038 	1
Q8W257 	1
O42720 	1
Q84V39 	1
O75629 	1
O43155 	1
Q9NAX4 	1
Q6UWY5 	1
P80356 	1
Q8MP06 	1
Q6Z232 	1
Q9C9H5 	1
Q02747 	1
Q92563 	1
Q96AP7 	1
P14209 	1
Q96BF3 	1
P81160 	1
P17715 	1
P15226 	1
A0A2I8B346 	1
O02826 	1
P67861 	1
P22388 	1
Q76CE8 	1
Q41161 	1
Q6X4U4 	1
Q12396 	1
Q8VCS0 	1
Q0ZS87 	1
P39037 	1
P04557 	1
Q99969 	1
P78581 	1
B3STN7 	1
Q6E0U4 	1
Q18184 	1
O00206 	1
P80022 	1
Q6UWI4 	1
P02896 	1
P00724 	1
Q8I817 	1
Q8WZI8 	1
Q9UAD0 	1
Q61885 	1
Q7M3V1 	1
Q6UW32 	1
P81828 	1
P49125 	1
P02462 	1
Q7Z5A7 	1
P11021 	1
Q55U20 	1
P13385 	1
P16882 	1
Q96HE7 	1
Q8WML4 	1
P25116 	1
P00996 	1
P05790 	1
Q8NBM8 	1
Q96FE7 	1
Q2U4L7 	1
Q96S96 	1
Q8N126 	1
O42807 	1
P97710 	1
Q9BXJ3 	1
P23502 	1
P35578 	1
Q8NBN3 	1
P28798 	1
H6U1I8 	1
O95715 	1
O55232 	1
O14412 	1
Q62598 	1
A0A1L6K371 	1
C7G3K3 	1
Q6UWK7 	1
Q9H6E4 	1
P30659 	1
P27797 	1
P01165 	1
Q9TY95 	1
A1X159 	1
P80109 	1
P02780 	1
P24821 	1
P23438 	1
Q08380 	1
P56722 	1
Q9ZT66 	1
Q6UWI2 	1
Q61508 	1
Q71DJ5 	1
P07457 	1
Q29422 	1
Q64HC7 	1
Q27270 	1
Q03405 	1
P05059 	1
Q15762 	1
Q01151 	1
Q5BGU9 	1
P0DQC1 	1
P31025 	1
O64392 	1
P14625 	1
Q24824 	1
P19035 	1
P55955 	1
Q8WQK0 	1
P08514 	1
Q9NBW4 	1
Q8T0W8 	1
Q16568 	1
P0C8G7 	1
P81702 	1
C5P3X6 	1
G5EC68 	1
P28906 	1
P04937 	1
Q9XYT4 	1
Q8TD06 	1
Q5KQS4 	1
P15196 	1
Q09117 	1
Q8AYA2 	1
Q40975 	1
P22362 	1
P01269 	1
P82358 	1
P22327 	1
P08796 	1
Q14802 	1
Q05443 	1
Q8TDQ1 	1
Q99MA2 	1
Q00870 	1
Q62813 	1
Q99ML8 	1
O97939 	1
B8JLQ9 	1
Q9UAH3 	1
P49256 	1
Q8NBK3 	1
Q59Y31 	1
P30101 	1
Q9NZ53 	1
Q43871 	1
Q86Y78 	1
P42264 	1
P25311 	1
Q25055 	1
Q13145 	1
Q75WF2 	1
P01833 	1
Q9YH85 	1
P20062 	1
F7J1C8 	1
P38851 	0
Q08215 	0
Q8VYD2 	0
Q3E747 	0
P38779 	0
Q9H6E5 	0
Q7RXU7 	0
Q8WVY7 	0
Q8TF63 	0
Q06213 	0
Q96CM3 	0
D0EL35 	0
O81836 	0
P10627 	0
Q8BQP9 	0
Q92878 	0
P22058 	0
Q7Z614 	0
P36162 	0
Q9LES2 	0
Q90578 	0
P38242 	0
P14907 	0
Q04279 	0
Q0WP44 	0
O60729 	0
Q86W42 	0
Q9Y6M1 	0
P04637 	0
Q3LHL9 	0
O13853 	0
F4J8G7 	0
A2VEY9 	0
Q0E7J7 	0
Q2TAK8 	0
Q8LGU6 	0
P20484 	0
Q40477 	0
P39689 	0
A0A1D8PRB7 	0
P12853 	0
Q8SXD4 	0
P46970 	0
Q57X81 	0
O00841 	0
Q06164 	0
Q9HEV5 	0
Q01080 	0
Q9DC70 	0
Q9USM3 	0
Q05728 	0
Q9USW5 	0
O94308 	0
P70120 	0
Q12166 	0
P33418 	0
O35465 	0
P48237 	0
A0A1P8BH03 	0
Q9LSD0 	0
Q6P6C2 	0
P07246 	0
Q9UBQ5 	0
P35192 	0
Q9VV73 	0
Q10154 	0
P00432 	0
Q12068 	0
Q12158 	0
O94450 	0
Q9UID6 	0
Q6I621 	0
Q9ZPX5 	0
Q96MF7 	0
Q8R515 	0
P12354 	0
P36114 	0
Q10341 	0
A0A2I0BUK1 	0
P53264 	0
Q9UHV7 	0
C9JLW8 	0
Q8R526 	0
Q01329 	0
P34225 	0
E1BUG7 	0
Q9Z0X1 	0
Q9BV86 	0
A0A075TXZ8 	0
P47821 	0
P08067 	0
Q9LES4 	0
P53297 	0
Q9UHV9 	0
Q9P7P1 	0
Q8W593 	0
O13702 	0
O42848 	0
P18480 	0
Q15562 	0
Q05937 	0
Q9JIB0 	0
O21619 	0
Q8TAM2 	0
Q03214 	0
Q24134 	0
Q9SRY4 	0
Q12084 	0
P28648 	0
Q8CEG0 	0
Q8WUM0 	0
O54957 	0
Q6NZY4 	0
Q7SBR3 	0
P60484 	0
Q04177 	0
Q24322 	0
Q33DK1 	0
Q8GXN9 	0
Q04002 	0
P82137 	0
P53955 	0
Q06339 	0
P00403 	0
O60097 	0
Q04728 	0
Q6PG16 	0
Q14164 	0
Q9H7D7 	0
B6VQ60 	0
Q9CZP5 	0
Q800K6 	0
L0R8F8 	0
Q9M5P2 	0
O43813 	0
D2K8N5 	0
P29590 	0
Q9FMZ0 	0
P46778 	0
P53903 	0
Q9LSB9 	0
P0DYC2 	0
P53114 	0
Q9QZQ8 	0
Q9ER99 	0
Q9BVJ7 	0
Q7S6M9 	0
Q8IWZ6 	0
P34111 	0
Q3ZC04 	0
Q04231 	0
Q1ZXU0 	0
I3PB37 	0
Q06554 	0
O75324 	0
O94326 	0
Q86B87 	0
F4IAT8 	0
P00107 	0
Q9UQ80 	0
Q5PP51 	0
O13834 	0
O14291 	0
Q12246 	0
P29374 	0
P38988 	0
Q9LTB0 	0
Q63430 	0
P57680 	0
Q70Z53 	0
P40033 	0
O14079 	0
Q12457 	0
Q7XA66 	0
Q9USU3 	0
P25638 	0
Q9C7S0 	0
G5EGD2 	0
Q9SIV5 	0
Q7Z6G3 	0
F2Z699 	0
P21359 	0
P53193 	0
Q9UDW3 	0
P38879 	0
Q96S44 	0
Q92262 	0
Q9BSW2 	0
A2A5K6 	0
P38848 	0
Q1RNF8 	0
Q08961 	0
E9PRG8 	0
Q9Y4U1 	0
Q00922 	0
Q9BPW8 	0
Q38834 	0
Q8BH07 	0
Q9UDX5 	0
Q8N3J2 	0
Q969K3 	0
Q8GYH7 	0
Q8L7E9 	0
Q96TL7 	0
Q8IY22 	0
Q8NHU3 	0
O23661 	0
P53187 	0
Q5GH67 	0
Q9VV87 	0
P82669 	0
Q8N2Y8 	0
Q08235 	0
Q9SRT0 	0
Q9NTJ3 	0
Q5U5X0 	0
Q9P7S7 	0
P29144 	0
Q9H5U6 	0
Q337M4 	0
Q0WQ41 	0
O08759 	0
Q9V4Z9 	0
Q6SKR2 	0
P40566 	0
Q9BTF0 	0
Q14511 	0
Q8TBZ0 	0
Q8IS98 	0
Q75WF1 	0
Q8WXD5 	0
Q8RWX4 	0
P25642 	0
Q2YDI5 	0
Q923Q2 	0
Q8SX83 	0
Q9VD44 	0
Q12343 	0
O70405 	0
Q949P2 	0
Q08422 	0
B2RZD2 	0
O94614 	0
Q8TCY9 	0
Q96F07 	0
Q11184 	0
Q0WQG8 	0
Q6NKS4 	0
A2ARP9 	0
Q99NI4 	0
Q8WZ42 	0
Q94K75 	0
Q94AX2 	0
P07390 	0
Q8MLV1 	0
Q8LEG1 	0
Q22197 	0
P53170 	0
Q9P305 	0
Q9XF23 	0
O14503 	0
P63006 	0
S0DHV6 	0
Q5Z807 	0
P20134 	0
Q9D219 	0
P40069 	0
Q9NYG5 	0
Q9XIA7 	0
Q8WV28 	0
P54861 	0
Q9Y3V2 	0
A0A078CGE6 	0
P48412 	0
P82670 	0
Q3U284 	0
O74433 	0
Q674X7 	0
P05109 	0
A0A1D8PN96 	0
Q8RWV3 	0
Q06032 	0
H3K2Y6 	0
Q9UH77 	0
P18911 	0
P33308 	0
P17256 	0
P48231 	0
Q8N371 	0
P56192 	0
F4J284 	0
Q22707 	0
Q10430 	0
B4FUP5 	0
Q14451 	0
Q03776 	0
Q1MTN9 	0
A0A3S7X906 	0
O22920 	0
Q12102 	0
Q498E2 	0
O23193 	0
Q56NI9 	0
Q9VAH9 	0
P32342 	0
Q8IHY1 	0
P49756 	0
Q8BG79 	0
F1QN48 	0
O55102 	0
Q08182 	0
Q7XYY2 	0
Q4PSK3 	0
Q94545 	0
Q8N9R8 	0
Q38893 	0
P30419 	0
Q969Y2 	0
F4JGZ1 	0
P49815 	0
P33751 	0
P58418 	0
Q22355 	0
O70200 	0
P97868 	0
Q9SCJ9 	0
Q9Y512 	0
Q9LXF3 	0
P27793 	0
Q84T94 	0
Q94234 	0
Q9SJH0 	0
F4KHI3 	0
Q9UT48 	0
Q9USX8 	0
Q9FN69 	0
Q6UN15 	0
Q08558 	0
Q8R2Y0 	0
Q86UA6 	0
Q9UUG2 	0
Q06604 	0
P53692 	0
P53317 	0
P49720 	0
Q7SB95 	0
A0A0S2UWC9 	0
P34241 	0
Q9FE22 	0
P18410 	0
P46972 	0
Q9Y2V0 	0
Q9VCX1 	0
Q9BUK6 	0
Q99MQ3 	0
Q6UWU4 	0
Q9NRP7 	0
Q9NYV7 	0
P86044 	0
Q9UTG8 	0
P40055 	0
Q8L983 	0
Q95ZL9 	0
Q9VC61 	0
P21620 	0
P42945 	0
Q8K1N1 	0
P35790 	0
Q93VT9 	0
Q9P275 	0
A0A386CAB9 	0
P16554 	0
Q9JLI6 	0
P23611 	0
Q7Z6K1 	0
Q7S300 	0
Q07938 	0
Q5ND34 	0
P42338 	0
O94740 	0
Q9USU8 	0
P25443 	0
P55039 	0
O74462 	0
Q9VWN4 	0
P46060 	0
Q8GYD9 	0
Q96DZ5 	0
C0HLU2 	0
P51808 	0
F4JHA2 	0
Q53H82 	0
Q8LAC4 	0
Q06616 	0
Q9H3J6 	0
Q9WU70 	0
Q8S9K3 	0
Q8T053 	0
Q8I397 	0
Q08831 	0
Q9BSV6 	0
Q3TLD5 	0
Q6IQ49 	0
Q9M670 	0
Q8NFT6 	0
Q9S814 	0
Q8RWN0 	0
Q5RI15 	0
Q9US14 	0
Q9ESJ1 	0
Q8NDZ2 	0
Q9Y4Z0 	0
P30561 	0
Q24246 	0
O43716 	0
Q9FEC1 	0
P40237 	0
O77512 	0
Q9QXY4 	0
Q24562 	0
Q8VC49 	0
Q3UIU2 	0
P33895 	0
Q96MT3 	0
P33400 	0
P42677 	0
